STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,TAVG,TMAX,TMIN,TOBS
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,11/21/2008,0,0,,31,15,17
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,11/21/2008,0,0,,28,17,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,11/22/2008,0,0,,29,14,20
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,11/22/2008,0,0,,33,15,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,11/23/2008,0,0,,35,19,24
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,11/23/2008,0,0,,42,23,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,11/24/2008,0.21,2,,34,23,34
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,11/24/2008,0.2,2,,39,31,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,11/25/2008,0,0,,34,26,28
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,11/25/2008,0,0,,37,27,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,11/26/2008,0,0,,40,20,22
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,11/26/2008,0,0,,39,24,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,11/27/2008,0,0,,41,17,20
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,11/27/2008,0,0,,42,18,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,11/28/2008,0,0,,43,19,31
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,11/28/2008,0,0,,41,24,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,11/29/2008,0,0,,43,17,19
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,11/29/2008,0,0,,44,18,
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,11/30/2008,0.29,0.7,,39,33,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,11/30/2008,0,0,,47,18,39
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/1/2008,0.25,3.8,,33,22,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/1/2008,0.4,2,,40,25,26
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/2/2008,0,0,,27,16,17
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/2/2008,0,0,,35,16,
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/3/2008,0.14,2.6,,35,18,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/3/2008,0,0,,35,17,35
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/4/2008,0.13,2.5,,35,9,10
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/4/2008,0,0,,21,12,
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/5/2008,0.01,0.2,,21,6,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/5/2008,0,0,,24,4,5
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/6/2008,0.11,2.7,,29,12,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/6/2008,0.1,2,,27,5,27
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/7/2008,0,0.2,,20,5,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/7/2008,0,0,,29,1,3
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/8/2008,0.22,0.2,,35,20,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/8/2008,0,0,,23,2,23
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/9/2008,0.51,4.4,,36,20,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/9/2008,0.41,1.5,,35,22,33
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/10/2008,0.22,1,,33,11,12
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/10/2008,0,0,,25,13,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/11/2008,0,0,,26,11,20
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/11/2008,0,0,,31,18,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/12/2008,0,0,,33,5,6
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/12/2008,0,0,,18,7,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/13/2008,0,0,,31,5,31
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/13/2008,0.07,0,,39,16,
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/14/2008,0.21,0,,51,29,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/14/2008,0.01,0,,41,31,41
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/15/2008,,0,,46,3,4
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/15/2008,0,0,,29,4,
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/16/2008,0.21,2.4,,26,2,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/16/2008,0,0,,12,-1,1
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/17/2008,0.38,3,,25,0,10
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/17/2008,0,0,,25,11,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/18/2008,0,0,,21,4,5
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/18/2008,0,0,,24,10,
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/19/2008,0.74,11.4,,32,24,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/19/2008,0.79,9.5,,29,5,27
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/20/2008,0.25,3,,30,24,27
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/20/2008,0.11,2.2,,29,22,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/21/2008,0.11,2.5,,27,-7,-5
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/21/2008,0,0,,23,-5,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/22/2008,0,0,,22,-7,-2
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/22/2008,0,0,,6,-1,
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/23/2008,0.15,3,,30,2,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/23/2008,0.1,2.5,,16,-3,16
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/24/2008,0.12,2.8,,33,16,33
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/24/2008,0.14,1.4,,36,9,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/25/2008,0.1,1,,35,-2,1
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/25/2008,0,0,,28,0,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/26/2008,0,0,,32,-2,32
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/26/2008,0.04,0,,51,28,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/27/2008,0.06,0,,53,31,50
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/27/2008,1.04,0,,53,38,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/28/2008,0.11,0.5,,52,22,23
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/28/2008,0.02,0.3,,38,24,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/29/2008,0,0,,32,23,31
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/29/2008,0,0,,41,26,
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/30/2008,0.03,0.5,,34,20,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/30/2008,0,0,,42,22,24
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,12/31/2008,0.04,0.4,,34,6,7
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,12/31/2008,0,0,,20,7,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/1/2009,0,0,,20,5,20
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/1/2009,0,0,,30,12,
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/2/2009,0,0,,28,14,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/2/2009,0,0,,30,20,22
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/3/2009,0,0,,27,10,27
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/3/2009,0.01,0,,35,14,
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/4/2009,0.21,0,,35,14,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/4/2009,0.05,0,,35,26,35
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/5/2009,0,0,,35,8,10
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/5/2009,0,0,,29,10,
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/6/2009,0.11,1.1,,34,13,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/6/2009,0,0,,31,9,18
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/7/2009,0.15,1.8,,33,18,29
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/7/2009,0.1,1.4,,31,17,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/8/2009,0.02,0.2,,30,13,16
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/8/2009,0,0,,21,14,
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/9/2009,0.29,3,,30,13,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/9/2009,0.05,0.4,,23,10,15
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/10/2009,0.09,1.5,,28,15,26
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/10/2009,0.02,0.4,,28,19,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/11/2009,0,0,,27,10,14
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/11/2009,0,0,,23,12,
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/12/2009,0.1,1.5,,24,5,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/12/2009,0,0,,28,5,7
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/13/2009,0.09,2,,23,6,13
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/13/2009,0.01,0.3,,22,0,
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/14/2009,0.07,1,,11,-1,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/14/2009,0.05,0.7,,13,-2,3
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/15/2009,0.03,1,,12,-12,-11
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/15/2009,0,0,,0,-10,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/16/2009,0,0,,1,-14,-12
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/16/2009,0,0,,5,-12,
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/17/2009,0.04,0.5,,22,-2,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/17/2009,0.03,0.4,,12,-13,12
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/18/2009,0.01,0.3,,21,5,7
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/18/2009,0,0,,19,8,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/19/2009,0,0,,21,6,11
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/19/2009,0,0,,24,13,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/20/2009,0,0,,24,10,11
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/20/2009,0,0,,24,13,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/21/2009,0,0,,25,11,18
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/21/2009,0,0,,27,16,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/22/2009,0,0,,32,13,19
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/22/2009,0,0,,28,15,
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/23/2009,0,0,,29,12,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/23/2009,0,0,,35,16,22
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/24/2009,0,0,,30,-1,0
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/24/2009,0,0,,12,1,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/25/2009,0,0,,14,-2,1
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/25/2009,0,0,,15,1,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/26/2009,0,0,,12,0,6
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/26/2009,0,0,,16,4,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/27/2009,0,0,,18,-1,1
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/27/2009,0,0,,19,4,
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/28/2009,0.01,0.7,,20,10,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/28/2009,0,0,,20,0,6
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/29/2009,0,0,,23,5,23
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/29/2009,0,0,,28,12,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/30/2009,0,0,,28,4,5
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/30/2009,0,0,,15,6,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,1/31/2009,0,0,,20,4,20
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,1/31/2009,0,0,,40,6,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,2/1/2009,0,0,,41,20,31
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,2/1/2009,0,0,,39,28,
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,2/2/2009,0,0,,28,9,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,2/2/2009,0,0,,41,21,22
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,2/3/2009,0.01,1.2,,30,2,11
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,2/3/2009,0.01,0.3,,20,4,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,2/4/2009,0,0,,20,1,2
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,2/4/2009,0,0,,18,3,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,2/5/2009,0,0,,18,1,5
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,2/5/2009,0,0,,28,3,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,2/6/2009,0,0,,30,5,11
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,2/6/2009,0,0,,37,12,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,2/7/2009,0,0,,48,10,48
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,2/7/2009,0,0,,53,37,
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,2/8/2009,0,0,,40,27,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,2/8/2009,0,0,,55,33,34
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,2/9/2009,0,0,,44,26,30
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,2/9/2009,0.19,0,,45,27,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,2/10/2009,0.05,0,,50,29,50
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,2/10/2009,0,0,,59,40,
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,2/11/2009,0.43,0,,45,36,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,2/11/2009,0,0,,61,37,41
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,2/12/2009,0,0,,38,31,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,2/12/2009,0.04,0,,44,34,35
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,2/13/2009,0.09,1.2,,36,26,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,2/13/2009,0,0,,38,22,25
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,2/14/2009,0.1,2,,36,24,28
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,2/14/2009,0.03,0.6,,33,22,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,2/15/2009,0,0,,34,16,17
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,2/15/2009,0,0,,30,17,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,2/16/2009,0,0,,30,11,15
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,2/16/2009,0,0,,33,15,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,2/17/2009,0,0,,36,15,30
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,2/17/2009,0.01,0,,43,28,
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,2/18/2009,0.07,0.3,,36,14,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,2/18/2009,0.07,0,,43,29,35
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,2/19/2009,0.08,0.4,,36,8,10
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,2/19/2009,0,0,,22,9,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,2/20/2009,0,0,,22,9,12
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,2/20/2009,0,0,,27,11,
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,2/21/2009,0.33,5.5,,31,22,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,2/21/2009,0.16,2,,30,12,27
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,2/22/2009,0.42,2,,29,14,15
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,2/22/2009,0,0,,24,15,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,2/23/2009,0,0,,28,7,10
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,2/23/2009,0,0,,24,10,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,2/24/2009,0,0,,40,10,21
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,2/24/2009,0,0,,36,11,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,2/25/2009,0,0,,40,21,38
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,2/25/2009,0.03,0,,47,30,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,2/26/2009,0,0,,49,25,30
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,2/26/2009,1.08,0,,40,29,
